Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
1	8.203	0.011	4.1	8.442844284428443	1.044975209491866	5.327761315229749	-0.10134764748374189	0.9423586439197649	4.954782420698753e-06	0.0	8.249018927413529	0.011146578355007354	8.203000000177825	0.011000000009927234	8.282341915110838	1.7782575412184087e-10	9.927234381756911e-12	False	False
7	8.20308024123493	0.017379577368617546	4.116376760151185	8.599176080892912	1.0685825346701459	5.125712720067302	-0.1274627559532858	0.9636477297655376	0.01006131489230284	2030.6269858130183	8.23857510367721	0.017559937963099227	8.20308024145173	0.017379577470267048	8.64972355129501	2.1679902317828237e-10	1.0164950131619221e-10	False	False
21	8.203181649214065	0.0040539095156689915	3.730305367593345	8.542752554164684	1.0537146354111837	5.125996975263663	-0.06387524575663832	0.9502398582138055	0.995109277433206	98.90449589193256	8.237831680849842	0.004094916948983518	8.203181638203946	0.004053909901308204	9.058986237816352	-1.1010119038701305e-08	3.8563921240380994e-10	False	False
33	8.20331882200853	0.003986580594389653	3.9750752675751984	9.054405302159507	1.1567252324462074	5.475012173324949	-0.05043680634655215	1.04313481461999	1.1153633249858939	1.120845067250174	8.228452807088281	0.0040159544062479385	8.203318812101225	0.003986580593922848	9.448134887592857	-9.907305198453287e-09	-4.668045464062409e-13	False	False
118	8.203050276725612	0.014169675663594505	3.264613699833585	8.450851985152875	0.9731355633921042	5.992722221722284	-0.25581042058548015	0.8775736510669996	5.2030528894459565	4.664895082068222	8.243721811362647	0.014332869968605335	8.203050276587348	0.014169675662628061	9.478275907329357	-1.382645109515579e-10	-9.664439387657708e-13	False	False
126	8.202935437199983	0.012811969897168905	3.1324602449875725	8.454760842858718	1.0011380597002408	4.99110683290073	-0.17965708746095416	0.9028263022376772	2.388389733059006	0.45903622042814407	8.235661706911861	0.01293390844878508	8.20293543724432	0.012811969911518029	9.628351753894936	4.433786671143025e-11	1.4349124319301687e-11	False	False
141	8.202996095610334	0.019328175517029277	3.11247046916506	8.290634960052476	0.9633151911001939	5.311021030990638	-0.18805549778652356	0.8687176393341549	4.288384820445376	1.7955130023745711	8.246258986833361	0.01956772545438579	8.20299609574039	0.019328175392732603	9.35001914285076	1.3005596599668934e-10	-1.2429667364810548e-10	False	False
304	8.202886025502504	0.013726992877006943	4.273212580092567	8.245496854557468	0.9449239101690116	5.234307414254191	-0.2630232069647232	0.8521323821904147	5.353598237389467	1.2483950161994701	8.246511889778713	0.01389909794683468	8.202886025629168	0.013726992870466737	9.37128091659293	1.2666312443343486e-10	-6.540205876870431e-12	False	False
477	8.202820354855335	0.013658475406541923	2.941983073389726	8.36011705117035	0.9695373149471471	7.431095311335769	0.01187242229606622	0.8743287506193373	83.24876323213687	15.550058024662457	8.260205434140454	0.013877101303515799	8.20282035500373	0.013658475406782262	9.42352203364154	1.4839507400665752e-10	2.403389987026827e-13	False	False	False
489	8.202928513361528	0.012044773706515561	2.448542944388861	8.604455372364422	0.9419587353666089	9.925637400129652	-0.1568592733757232	0.8494583875536079	60.15364760938565	0.722577072306154	8.25925770232364	0.012216792887123967	8.202928661082826	0.012031996394094132	9.477401745177493	1.4772129830475933e-07	-1.277731242142928e-05	False	False	False
513	8.202937762775777	0.013825631433273849	2.519941786736051	8.554143143261077	0.8901733755317455	11.864447610858827	-0.23126909273601304	0.8027583500545281	61.06688931926342	1.0151818176647907	8.268971228844144	0.014071703373872904	8.202937762770329	0.013825631433221868	9.604511859732177	-5.448086426440568e-12	-5.1980988957645025e-14	False	False	False
517	8.202893190161708	0.013630955171433349	1.0410810489438218	8.736371296602274	0.9795983516984177	10.248545550290782	-0.02187373498934586	0.8834017935616331	38.11264201047273	0.6241130412131568	8.254681661132619	0.013822656995307778	8.20289319017991	0.013630955171297636	9.641493287621653	1.8202328533334367e-11	-1.3571262169609355e-13	False	False	False
551	8.202878944294424	0.013347543719782865	1.887007833774234	8.473702525561238	0.9784697416232427	9.33463208487621	0.04314845242172095	0.8823840129958403	31.348896944402874	0.8225327684128723	8.271141641543123	0.013597996251675454	8.202880222393121	0.01334772896311382	9.032795153853336	1.2780986970994945e-06	1.8524333095411294e-07	False	False	False
