Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
2	24.84694251879842	0.29078063753532696	4.779101528288152	6.408480189789715	0.8329054014319046	4.021396396051281	-0.30177807808449886	0.41828509259910246	0.0	0.0	24.866232756641534	0.2914338962729721	24.84694251874249	0.2907806375338589	21.393395858563135	-5.5930371445356286e-11	-1.4680479054618445e-12	False	False
3	24.847064255160713	0.28971104727104885	4.128990850426311	7.217585480067033	0.8716821977920993	4.156897832927509	-0.21447439739013444	0.43775879973119225	9.31269227198649	0.846463648835031	24.851475351413953	0.2898252471069493	24.847064255493258	0.2897110472749444	24.983486348865092	3.325446584767633e-10	3.895550548804749e-12	False	False
4	24.84714234290074	0.2894698290539817	4.140841835125347	6.630779099078404	0.9034586754965259	3.5971329937632888	-0.07509393728842961	0.4537169468343553	1.3787683725751352	0.12532115026059346	24.85637070558137	0.28985890721512153	24.847142342890724	0.28946982905261176	21.48741508969126	-1.0015099860538612e-11	-1.369959701236212e-12	False	False
5	24.847214027872567	0.2890512414569023	4.2589552860061195	7.42157657130347	0.9353363156493456	3.825661803548567	-0.1502867704575135	0.46972589771910134	1.0176010812707683	0.09249337346859313	24.849240767577445	0.2891281309381744	24.84721402786832	0.28905124145731476	24.927773849967252	-4.249045559845399e-12	4.1244785364824565e-13	False	False
7	24.846965013799682	0.29022938685616523	3.818828242884935	7.550185655339571	0.9584251549660491	2.5986883147391335	-0.005874879249138912	0.48132111282394985	2.218498371658176	0.2887810897233788	24.846675644209586	0.2902504328777454	24.846965013868935	0.29022938685734884	20.961705054411016	6.925304774085816e-11	1.1836087665528794e-12	False	False
10	24.847061710327477	0.28798336009966574	4.289404232181992	8.181947430157882	0.9205163206489829	3.3243676885643376	-0.23440237440961326	0.4622832962299192	1.1482748470257067	0.2863690294688649	24.847239093954585	0.2879927543501699	24.84706171030218	0.2879833600993276	25.506896425604012	-2.5295321393059567e-11	-3.381184221495914e-13	False	False
11	24.847210710184427	0.2894893188085195	4.0779283931601285	7.990907682377261	0.948114488042951	2.373974369643824	-0.013531489543769537	0.47614309589516995	0.16232668573569306	0.04048276035257191	24.84701499101636	0.2894943091460831	24.847210710223003	0.2894893188092979	20.240158407650366	3.857536512441584e-11	7.783773625646973e-13	False	False
12	24.847008402528594	0.28805249330778815	4.311268370687758	8.503551222231774	0.8982078042663918	3.0939631010075783	-0.318386711880674	0.45107995930258193	1.6460177740445732	0.41050146980280683	24.847066648498306	0.2880561107934346	24.847008402549882	0.28805249330804616	25.38254859286539	2.12878603633726e-11	2.580158309228864e-13	False	False
14	24.846991516868783	0.28690364905188026	4.6743867856528905	8.616809736814554	0.9591896339259992	3.0252354972611752	-0.040643465768851306	0.48170503415763677	0.0	0.0	24.84699617702124	0.2869063588457385	24.846991516981618	0.2869036490533277	22.98150464369024	1.1283418643870391e-10	1.4474532683550478e-12	False	False
15	24.847008309076784	0.2917819359667345	4.4353783715882935	8.741020649574569	0.9042955103700939	2.432547115809882	-0.021358600836693553	0.45413720530786117	0.6924337804971434	0.4444663283984844	24.846992278192708	0.29178292355630103	24.847008309076312	0.29178193596671376	21.49318607282514	-4.725109192804666e-13	-2.0761170560490427e-14	False	False
